delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,order_vlaue,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version,hub_name,zone,hub_type,capacity_score,has_complaint,complaint_count,has_incident,incident_count
DL00571,O00413,D003,V029,H01,2025-04-01 22:46:00,2025-04-02 03:26:31,OnTime,23.53,3,0,4.5,14.49,C0183,Passenger,2025-04-01 22:07:00,4,Airport,North,Low,35.52,App,0,35.52,44,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2025-12-18 10:05:00,64.5,72.8,App,Active,Airport,FullTime,11,96.5,5.0,Evening,1,EV,North,2024-12-04 10:53:00,78.05,130270,Active,v2.0,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00572,O00905,D002,V048,H08,2025-09-04 03:45:00,2025-09-04 06:59:36,OnTime,8.35,3,0,3.96,11.45,C0622,Parcel,2025-09-04 02:44:00,6,East,Central,Medium,63.25,App,0,63.25,22,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-01-28 13:46:00,54.2,26.8,Phone,Dormant,Central,FullTime,4,42.4,3.94,Evening,1,Diesel,Central,2025-10-01 18:21:00,76.1,87659,Active,v2.1,Midtown Relay,Central,Charging,63,0.0,0.0,0.0,0.0
DL00573,O01214,D118,V077,H02,2024-05-07 23:32:00,2024-05-08 01:20:03,OnTime,7.3,1,0,5.0,14.05,C0386,Medical,2024-05-07 20:58:00,4,Central,North,High,17.33,Phone,1,17.33,24,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-05-25 13:03:00,64.7,97.8,App,Active,North,FullTime,1,80.6,4.88,Night,1,EV,South,2025-04-23 19:27:00,67.6,116877,Scheduled,v2.1,South Link,South,Dispatch,78,0.0,0.0,1.0,1.0
DL00574,O00693,D048,V016,H05,2025-11-08 19:41:00,2025-11-09 11:16:21,Failed,24.31,1,0,4.63,16.24,C0199,Retail,2025-11-08 17:54:00,2,Airport,Airport,Medium,115.09,App,0,115.09,64,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-05-27 21:11:00,73.4,28.6,Phone,Active,East,FullTime,7,76.3,3.45,Flexible,1,EV,West,2024-10-13 19:38:00,63.5,84395,Active,v2.1,Central Core,Central,Control,88,0.0,0.0,1.0,1.0
DL00575,O01177,D133,V105,H04,2024-10-17 04:35:00,2024-10-17 16:22:26,OnTime,12.03,2,0,4.05,10.65,C0611,Parcel,2024-10-17 03:14:00,12,Ctr,South,High,63.29,App,0,63.29,43,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-10-29 20:59:00,37.2,61.2,Partner API,Active,South,Contract,12,88.2,3.99,Flexible,1,EV,Ctr,2025-02-16 20:04:00,78.05,149291,Active,v2.1,West Gate,West,Dispatch,69,0.0,0.0,0.0,0.0
DL00576,O00483,D133,V021,H08,2024-11-17 01:34:00,2024-11-17 16:32:57,Failed,13.83,1,0,5.0,16.98,C0285,Business,2024-11-17 00:34:00,1,Riverside,North,Medium,117.11,Phone,0,117.11,45,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-10-08 16:17:00,27.9,18.0,Phone,Active,South,Contract,12,88.2,3.99,Flexible,1,Diesel,Central,2025-06-22 17:38:00,83.0,71294,Active,v2.2,Midtown Relay,Central,Charging,63,1.0,2.0,1.0,1.0
DL00577,O00973,D108,V043,H05,2024-01-12 21:57:00,2024-01-12 22:09:43,OnTime,21.03,1,0,3.86,12.99,C0506,Parcel,2024-01-12 20:41:00,1,Airport,West,Low,81.56,App,0,81.56,19,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Enterprise,2025-06-14 05:24:00,56.3,62.0,App,Active,South,FullTime,10,70.6,4.33,Morning,1,EV,South,2025-02-23 11:32:00,76.4,149922,Scheduled,v2.0,Central Core,Central,Control,88,0.0,0.0,1.0,1.0
DL00578,O00115,D032,V108,H06,2024-02-21 08:24:00,2024-02-21 14:09:53,OnTime,11.09,0,0,4.55,7.9,C0157,Passenger,2024-02-21 06:31:00,6,East,North,High,256.93,Web,0,256.93,50,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-03-28 10:04:00,67.9,46.8,App,Active,East,PartTime,6,81.5,3.99,Evening,1,Diesel,Airport,2025-01-31 06:29:00,54.6,141290,InRepair,v1.9,Airport Hub,Airport,Dispatch,71,1.0,1.0,1.0,3.0
DL00579,O00168,D103,V115,H03,2025-06-11 06:05:00,2025-06-11 21:51:41,Delayed,14.98,1,0,3.78,8.97,C0464,Parcel,2025-06-11 03:29:00,6,Central,Riverside,High,115.35,Web,0,115.35,71,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Enterprise,2024-07-27 08:02:00,28.8,49.2,Phone,Dormant,Central,FullTime,15,72.5,4.4,Morning,1,Diesel,South,2024-05-10 17:28:00,57.9,85919,Active,v2.2,East Dock,East,Warehouse,74,0.0,0.0,0.0,0.0
DL00580,O00063,D026,V066,H04,2025-07-13 06:28:00,2025-07-13 16:43:18,OnTime,15.1,1,0,4.99,17.2,C0168,Retail,2025-07-13 05:49:00,12,South,Airport,Low,57.56,App,0,57.56,70,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-02-17 10:26:00,54.3,69.4,Web,Active,North,PartTime,4,84.9,3.15,Night,0,Hybrid,North,2024-04-10 18:00:00,77.7,98535,Scheduled,v2.2,West Gate,West,Dispatch,69,0.0,0.0,0.0,0.0
DL00581,O00995,D139,V062,H01,2024-08-09 08:49:00,2024-08-10 09:03:16,OnTime,12.14,4,0,3.48,16.92,C0622,Passenger,2024-08-09 06:53:00,24,Central,West,Medium,202.67,Phone,0,202.67,22,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-01-28 13:46:00,54.2,26.8,Phone,Dormant,South,FullTime,10,71.4,4.99,Evening,1,Hybrid,North,2024-02-13 22:26:00,89.9,113343,Active,v2.0,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00582,O00765,D024,V091,H05,2024-07-13 04:34:00,2024-07-14 00:33:48,Failed,19.38,2,0,2.4,22.61,C0187,Retail,2024-07-13 03:25:00,12,Ctr,West,Medium,60.26,App,1,60.26,47,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2025-10-11 02:51:00,59.6,59.3,Web,Active,Riverside,PartTime,8,71.4,3.35,Evening,1,Hybrid,East,2025-08-24 05:20:00,58.5,172956,Active,v1.9,Central Core,Central,Control,88,1.0,1.0,0.0,0.0
DL00583,O00064,D015,V098,H01,2025-10-14 08:48:00,2025-10-14 21:55:17,OnTime,14.6,1,0,4.53,6.16,C0346,Business,2025-10-14 07:34:00,12,Central,Riverside,High,45.43,App,0,45.43,46,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-09-11 03:14:00,62.9,98.5,App,Dormant,East,FullTime,11,85.1,4.34,Morning,1,Diesel,West,2025-12-29 15:01:00,69.7,73011,Active,v2.1,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00584,O00588,D043,V103,H05,2024-06-03 13:36:00,2024-06-03 14:45:41,OnTime,23.9,1,0,3.7,12.24,C0515,Passenger,2024-06-03 11:49:00,4,Airport,Airport,Low,236.46,Web,0,236.46,38,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-11-11 18:15:00,74.0,73.9,Phone,Active,North,FullTime,13,80.3,4.6,Evening,0,Hybrid,North,2025-01-06 03:21:00,100.0,181609,InRepair,v2.1,Central Core,Central,Control,88,1.0,1.0,0.0,0.0
DL00585,O00132,D149,V049,H01,2025-01-22 10:55:00,2025-01-22 23:42:49,Delayed,1.2,1,0,3.52,10.18,C0224,Passenger,2025-01-22 09:00:00,2,Ctr,Central,Medium,11.07,App,0,11.07,63,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2024-02-05 09:13:00,50.9,35.5,Web,Active,Airport,FullTime,7,81.5,4.55,Night,1,Diesel,East,2025-12-09 16:47:00,55.9,15278,Active,v2.2,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00586,O01037,D076,V114,H03,2025-04-28 07:18:00,2025-04-28 14:44:30,OnTime,15.54,0,0,3.51,12.03,C0226,Passenger,2025-04-28 06:43:00,6,South,North,High,55.58,Web,0,55.58,74,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-12-09 12:05:00,47.2,48.0,Web,Active,East,FullTime,15,61.6,3.88,Morning,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2,East Dock,East,Warehouse,74,0.0,0.0,0.0,0.0
DL00587,O00182,D166,V009,H01,2024-01-12 10:05:00,2024-01-12 12:52:41,OnTime,4.98,1,0,4.15,3.57,C0258,Passenger,2024-01-12 08:07:00,2,West,West,Medium,109.03,Web,0,109.03,50,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-03-17 08:15:00,71.4,63.1,Partner API,Active,West,PartTime,7,74.6,4.07,Night,1,CargoVan,South,2025-05-01 08:50:00,68.8,156687,Active,v2.1,North Exchange,North,Dispatch,82,0.0,0.0,1.0,1.0
DL00588,O00896,D131,V026,H06,2024-06-29 21:53:00,2024-06-30 14:00:23,Failed,10.09,1,0,3.18,11.57,C0145,Passenger,2024-06-29 19:28:00,6,East,South,Low,50.35,App,0,50.35,34,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-09-11 06:17:00,99.0,30.6,Unknown,Active,South,FullTime,9,86.7,4.26,Night,0,CargoVan,Riverside,2024-11-07 04:27:00,78.7,200276,InRepair,v2.2,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00589,O00940,D141,V102,H01,2025-10-26 07:53:00,2025-10-26 22:11:25,Delayed,21.39,1,0,1.93,16.86,C0575,Parcel,2025-10-26 06:56:00,6,West,West,High,99.21,Phone,0,99.21,25,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-01-10 19:53:00,77.2,72.1,Web,Active,North,PartTime,14,71.4,3.44,Flexible,1,EV,West,2024-10-24 12:35:00,77.0,198326,Active,v2.0,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00590,O00229,D112,V017,H07,2024-08-31 05:34:00,2024-08-31 21:45:46,Delayed,7.56,4,0,3.44,12.03,C0335,Passenger,2024-08-31 04:43:00,6,Central,Riverside,Medium,33.48,App,0,33.48,33,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2025-08-11 11:08:00,45.3,34.6,App,Active,East,FullTime,14,79.1,4.51,Morning,1,Hybrid,Riverside,2024-04-23 12:54:00,82.4,169703,InRepair,v2.2,Riverside Hub,Riverside,Warehouse,66,1.0,1.0,1.0,1.0
DL00591,O00792,D087,V057,H01,2025-02-02 07:06:00,2025-02-02 11:27:14,OnTime,11.26,1,0,3.22,8.22,C0173,Retail,2025-02-02 06:22:00,4,Riverside,South,Medium,156.57,App,0,156.57,76,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-01-19 12:21:00,78.5,49.1,App,Suspended,North,Contract,13,73.3,4.43,Night,1,EV,Riverside,2025-06-07 06:32:00,76.0,160770,InRepair,v2.0,North Exchange,North,Dispatch,82,1.0,1.0,0.0,0.0
DL00592,O00526,D146,V001,H04,2024-01-19 17:17:00,2024-01-19 20:32:43,OnTime,17.21,2,0,4.58,20.05,C0630,Parcel,2024-01-19 15:56:00,4,Airport,West,Low,69.63,App,0,69.63,57,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Enterprise,2025-12-18 00:01:00,62.3,100.0,Web,Active,Airport,Contract,1,75.2,4.36,Morning,1,EV,North,2024-12-28 23:48:00,71.8,56928,Active,v2.2,West Gate,West,Dispatch,69,0.0,0.0,1.0,1.0
DL00593,O01174,D110,V058,H03,2024-11-21 09:11:00,2024-11-21 16:20:12,OnTime,10.76,3,0,5.0,11.92,C0605,Passenger,2024-11-21 08:23:00,6,Riverside,Airport,Critical,104.71,Web,0,104.71,21,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-08-25 20:02:00,54.9,63.8,App,Active,Riverside,Contract,7,40.6,4.1,Morning,1,Hybrid,Central,2024-07-11 13:11:00,74.1,15138,Active,v2.0,East Dock,East,Warehouse,74,0.0,0.0,0.0,0.0
DL00594,O00267,D045,V064,H05,2024-01-16 23:13:00,2024-01-17 04:42:18,OnTime,32.25,0,0,4.02,20.99,C0256,Parcel,2024-01-16 20:20:00,6,Airport,North,Low,98.71,App,0,98.71,58,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2025-11-06 16:04:00,45.7,46.7,Phone,Active,North,FullTime,2,59.6,4.12,Flexible,1,CargoVan,West,2025-12-28 22:35:00,67.3,219116,InRepair,v2.2,Central Core,Central,Control,88,1.0,1.0,0.0,0.0
DL00595,O01243,D139,V021,H01,2025-09-10 11:13:00,2025-09-10 20:20:03,OnTime,9.13,2,0,4.84,13.68,C0428,Retail,2025-09-10 08:14:00,12,East,Central,Medium,113.08,Web,1,113.08,66,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2024-06-12 07:26:00,52.9,60.7,App,Active,South,FullTime,10,71.4,4.99,Evening,1,Diesel,Central,2025-06-22 17:38:00,83.0,71294,Active,v2.2,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00596,O00427,D102,V065,H06,2025-06-21 23:24:00,2025-06-21 23:24:00,OnTime,16.37,0,0,4.1,8.58,C0151,Parcel,2025-06-21 20:31:00,1,Ctr,West,Medium,166.06,App,0,166.06,20,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-10-10 14:32:00,79.2,33.8,App,Suspended,East,PartTime,10,67.6,4.62,Morning,1,EV,West,2024-01-05 09:25:00,84.3,217057,Active,v2.1,Airport Hub,Airport,Dispatch,71,0.0,0.0,1.0,1.0
DL00597,O00428,D049,V043,H07,2024-03-31 06:54:00,2024-03-31 06:54:00,OnTime,1.2,0,0,4.12,3.74,C0275,Medical,2024-03-31 06:08:00,1,West,Airport,High,72.42,Web,0,72.42,56,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-05-01 17:12:00,59.6,63.7,App,Active,Central,Contract,14,41.4,4.0,Morning,1,EV,South,2025-02-23 11:32:00,76.4,149922,Scheduled,v2.0,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,0.0,0.0
DL00598,O00753,D056,V032,H02,2025-01-18 05:04:00,2025-01-18 06:33:32,OnTime,40.68,1,0,4.66,18.96,C0369,Parcel,2025-01-18 02:40:00,2,Airport,Riverside,High,176.31,Web,0,176.31,42,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-03-06 02:16:00,47.6,40.7,App,Active,West,FullTime,12,74.6,4.45,Evening,1,CargoVan,North,2024-01-11 00:03:00,74.1,102207,Active,v1.9,South Link,South,Dispatch,78,1.0,1.0,0.0,0.0
DL00599,O01150,D133,V112,H01,2025-02-20 06:18:00,2025-02-20 07:36:40,OnTime,7.34,0,0,5.0,4.99,C0270,Passenger,2025-02-20 05:15:00,1,North,West,Low,144.76,Phone,0,144.76,64,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2024-10-02 21:06:00,14.5,56.9,Phone,Suspended,South,Contract,12,88.2,3.99,Flexible,1,EV,South,2024-06-08 07:45:00,94.1,19121,InRepair,v2.1,North Exchange,North,Dispatch,82,0.0,0.0,1.0,1.0
DL00600,O01099,D039,V114,H07,2024-04-05 23:46:00,2024-04-06 23:09:46,OnTime,10.4,1,0,3.91,11.24,C0302,Retail,2024-04-05 21:30:00,24,East,Ctr,Critical,35.33,App,0,35.33,35,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-02-22 21:18:00,60.0,83.8,App,Active,Airport,Contract,7,86.1,4.06,Evening,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,0.0,0.0
DL00601,O00538,D166,V091,H08,2025-04-05 17:41:00,2025-04-05 17:41:00,OnTime,8.52,1,0,3.0,10.47,C0377,Business,2025-04-05 15:15:00,1,West,Ctr,High,50.6,App,0,50.6,21,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-05-22 06:19:00,57.6,64.5,Phone,Active,West,PartTime,7,74.6,4.07,Night,1,Hybrid,East,2025-08-24 05:20:00,58.5,172956,Active,v1.9,Midtown Relay,Central,Charging,63,0.0,0.0,0.0,0.0
DL00602,O00318,D157,V009,H03,2024-08-17 01:09:00,2024-08-17 11:45:54,Delayed,7.02,1,1,2.86,11.51,C0009,Retail,2024-08-17 00:16:00,6,Riverside,South,Low,84.27,Web,1,84.27,34,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-08-02 03:14:00,62.6,40.8,App,Active,South,FullTime,13,74.1,4.42,Evening,1,CargoVan,South,2025-05-01 08:50:00,68.8,156687,Active,v2.1,East Dock,East,Warehouse,74,0.0,0.0,1.0,1.0
DL00603,O00194,D069,V082,H05,2024-03-16 09:13:00,2024-03-16 09:13:00,OnTime,15.77,2,0,4.17,17.07,C0191,Passenger,2024-03-16 08:11:00,1,Central,Riverside,Low,92.07,Web,1,92.07,27,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-12-13 17:26:00,58.9,34.1,Web,Active,North,PartTime,2,61.5,5.0,Evening,0,EV,Ctr,2024-02-03 08:40:00,81.2,81518,Active,v2.1,Central Core,Central,Control,88,0.0,0.0,1.0,1.0
DL00604,O00294,D064,V111,H07,2025-01-05 17:44:00,2025-01-05 19:37:29,OnTime,20.21,1,0,4.67,17.56,C0486,Parcel,2025-01-05 16:33:00,1,Airport,Airport,Low,82.04,App,0,82.04,50,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Enterprise,2025-01-08 14:49:00,52.5,76.4,App,Active,South,PartTime,14,88.9,4.18,Morning,1,EV,West,2025-11-11 00:21:00,66.3,208147,Active,v2.1,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,0.0,0.0
DL00605,O00200,D093,V052,H02,2024-01-26 11:06:00,2024-01-26 15:50:01,OnTime,17.8,0,0,4.59,9.58,C0060,Passenger,2024-01-26 10:09:00,4,Ctr,Riverside,High,94.52,Unknown,0,94.52,52,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-10-15 00:09:00,85.2,83.5,App,Active,South,PartTime,12,75.2,4.43,Flexible,1,Hybrid,Riverside,2024-11-14 16:11:00,95.4,182486,Active,v1.9,South Link,South,Dispatch,78,0.0,0.0,0.0,0.0
DL00606,O00012,D075,V112,H04,2024-01-16 13:32:00,2024-01-16 23:32:34,OnTime,13.39,0,0,4.12,13.11,C0567,Business,2024-01-16 12:45:00,12,East,Airport,Medium,135.67,App,0,135.67,74,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-02-18 04:31:00,79.7,64.9,App,Active,Airport,FullTime,13,99.0,3.62,Evening,1,EV,South,2024-06-08 07:45:00,94.1,19121,InRepair,v2.1,West Gate,West,Dispatch,69,1.0,1.0,0.0,0.0
DL00607,O00473,D119,V059,H01,2024-09-11 14:41:00,2024-09-11 14:41:00,OnTime,1.35,0,0,4.72,7.33,C0266,Medical,2024-09-11 12:51:00,2,East,Airport,High,40.6,App,1,40.6,47,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-09-17 20:47:00,59.0,51.2,App,Active,South,FullTime,5,56.0,3.55,Flexible,1,Hybrid,Airport,2024-03-02 20:36:00,85.2,188332,InRepair,v2.1,North Exchange,North,Dispatch,82,0.0,0.0,1.0,1.0
DL00608,O00357,D143,V042,H01,2024-12-28 16:27:00,2024-12-28 16:28:21,OnTime,9.33,2,0,4.24,8.18,C0608,Retail,2024-12-28 15:58:00,2,Central,South,Medium,171.28,Phone,0,171.28,46,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2024-02-23 08:40:00,56.0,63.9,Phone,Active,Central,FullTime,6,68.5,4.14,Night,1,EV,East,2025-06-21 07:06:00,80.5,215870,InRepair,v1.9,North Exchange,North,Dispatch,82,0.0,0.0,1.0,1.0
DL00609,O00934,D062,V053,H01,2024-06-29 06:33:00,2024-06-29 22:14:24,Failed,17.27,3,0,2.25,9.71,C0437,Business,2024-06-29 04:23:00,4,North,East,Medium,80.26,App,0,80.26,51,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-04-16 19:57:00,50.7,49.3,App,Active,South,FullTime,10,62.4,4.48,Flexible,1,CargoVan,West,2024-04-23 20:57:00,73.7,122638,Scheduled,v2.0,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00610,O00259,D055,V050,H05,2025-09-09 11:34:00,2025-09-10 11:09:42,OnTime,20.47,2,0,5.0,11.93,C0122,Retail,2025-09-09 09:55:00,24,South,East,High,172.55,App,1,172.55,40,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-11-04 11:09:00,74.2,49.8,Web,Active,Central,FullTime,15,90.5,5.0,Flexible,1,EV,Riverside,2024-04-04 05:23:00,96.5,114188,Active,v2.1,Central Core,Central,Control,88,1.0,1.0,0.0,0.0
DL00611,O00243,D117,V020,H05,2024-03-08 05:50:00,2024-03-08 09:35:20,OnTime,12.23,1,0,3.99,12.18,C0153,Passenger,2024-03-08 04:19:00,6,South,West,Low,64.73,Phone,0,64.73,49,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2024-09-10 22:33:00,38.4,51.1,App,Active,North,FullTime,1,71.1,3.93,Flexible,1,Hybrid,Riverside,2024-10-26 11:25:00,82.3,187051,Scheduled,v2.1,Central Core,Central,Control,88,0.0,0.0,0.0,0.0
DL00612,O00327,D166,V022,H07,2024-12-05 03:28:00,2024-12-05 03:46:56,OnTime,8.47,1,0,4.42,13.57,C0435,Retail,2024-12-05 00:31:00,4,North,North,Low,90.61,API,0,90.61,27,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-12-27 14:11:00,47.2,43.9,App,Active,West,PartTime,7,74.6,4.07,Night,1,Hybrid,South,2025-01-28 20:20:00,89.6,44499,Scheduled,v2.1,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,1.0,1.0
DL00613,O00361,D102,V020,H04,2024-01-16 11:16:00,2024-01-16 11:16:00,OnTime,14.31,2,0,4.93,15.26,C0345,Business,2024-01-16 08:17:00,1,East,South,Low,256.22,App,0,256.22,18,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-06-24 14:28:00,93.5,56.9,Web,Active,East,PartTime,10,67.6,4.62,Morning,1,Hybrid,Riverside,2024-10-26 11:25:00,82.3,187051,Scheduled,v2.1,West Gate,West,Dispatch,69,0.0,0.0,0.0,0.0
DL00614,O00179,D087,V104,H03,2024-07-25 18:39:00,2024-07-26 05:26:49,OnTime,12.03,4,0,3.86,10.54,C0343,Parcel,2024-07-25 18:07:00,12,Central,Riverside,Medium,52.96,Web,1,52.96,75,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-04-29 18:31:00,58.3,71.3,Web,Active,North,Contract,13,73.3,4.43,Night,1,EV,East,2025-06-30 12:21:00,73.9,91441,Active,v2.1,East Dock,East,Warehouse,74,0.0,0.0,0.0,0.0
DL00615,O00627,D074,V069,H08,2025-04-22 20:08:00,2025-04-23 12:23:08,Delayed,7.97,2,0,4.04,13.12,C0114,Parcel,2025-04-22 19:02:00,6,Central,Central,Medium,67.07,Web,1,67.07,38,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-07-01 13:50:00,72.2,45.8,App,Active,Central,FullTime,12,79.5,4.61,Evening,1,Hybrid,Central,2025-07-20 18:17:00,71.4,187158,Active,v2.1,Midtown Relay,Central,Charging,63,0.0,0.0,0.0,0.0
DL00616,O01068,D041,V081,H08,2025-04-10 22:22:00,2025-04-11 05:25:01,Delayed,13.75,0,0,2.32,14.94,C0089,Passenger,2025-04-10 21:56:00,2,Riverside,West,Low,53.32,App,0,53.32,40,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-01-28 16:19:00,62.7,20.7,App,Active,East,PartTime,3,88.2,3.67,Morning,1,EV,West,2024-12-28 08:10:00,86.6,165481,Active,v2.2,Midtown Relay,Central,Charging,63,0.0,0.0,0.0,0.0
DL00617,O01023,D030,V045,H04,2024-11-04 00:22:00,2024-11-04 03:37:02,OnTime,13.63,0,0,4.33,8.71,C0243,Parcel,2024-11-03 21:41:00,6,Riverside,Ctr,Medium,89.2,Unknown,0,89.2,31,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-06-20 16:36:00,63.0,85.8,Phone,Suspended,Central,FullTime,7,74.0,4.56,Night,1,EV,East,2025-08-10 04:56:00,88.0,190688,Active,v2.2,West Gate,West,Dispatch,69,0.0,0.0,0.0,0.0
DL00618,O01159,D046,V024,H06,2024-07-26 02:15:00,2024-07-26 23:53:29,OnTime,14.66,2,0,4.62,9.48,C0069,Passenger,2024-07-25 23:50:00,24,West,North,Low,47.65,Phone,1,47.65,20,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2025-05-08 20:25:00,74.3,51.2,Phone,Dormant,South,FullTime,5,82.2,4.06,Morning,1,EV,East,2025-05-26 12:28:00,74.9,56967,Active,v2.1,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
