delivery_id,order_id_x,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,order_vlaue,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version,hub_name,zone,hub_type,capacity_score,complaint_id,order_id_y,complaint_type,channel,severity_x,created_at,status,resolution_days,compensation_amount,incident_id,incident_type,reported_at,severity_y,resolution_status,resolved_hours,delay_minutes,risk_score
DL00603,O00194,D069,V082,H05,2024-03-16 09:13:00,2024-03-16 09:13:00,OnTime,15.77,2,0,4.17,17.07,C0191,Passenger,2024-03-16 08:11:00,1,Central,RiverSide,Low,92.07,Web,1,92.07,27,North,Consumer,2024-12-13 17:26:00,58.9,34.1,Web,Active,NORTH,PartTime,2,61.5,5.0,Evening,0,EV,Ctr,2024-02-03 08:40:00,81.2,81518,Active,v2.1,Central Core,Central,Control,88,CP0211,O00125,Delay,App,Low,2025-09-18 16:27:00,Resolved,11.0,13.79,I0154,BatteryAlert,2024-03-16 09:54:00,Medium,Open,13.0,0.0,0.30000000000000004
DL00603,O00194,D069,V082,H05,2024-03-16 09:13:00,2024-03-16 09:13:00,OnTime,15.77,2,0,4.17,17.07,C0191,Passenger,2024-03-16 08:11:00,1,Central,RiverSide,Low,92.07,Web,1,92.07,27,North,Consumer,2024-12-13 17:26:00,58.9,34.1,Web,Active,NORTH,PartTime,2,61.5,5.0,Evening,0,EV,Ctr,2024-02-03 08:40:00,81.2,81518,Active,v2.1,Central Core,Central,Control,88,CP0256,O00125,AppIssue,App,Medium,2025-09-21 16:27:00,Resolved,3.0,24.06,I0154,BatteryAlert,2024-03-16 09:54:00,Medium,Open,13.0,0.0,0.30000000000000004
DL00604,O00294,D064,V111,H07,2025-01-05 17:44:00,2025-01-05 19:37:29,OnTime,20.21,1,0,4.67,17.56,C0486,Parcel,2025-01-05 16:33:00,1,Airport,AIRPORT,Low,82.04,App,0,82.04,50,WEST,Enterprise,2025-01-08 14:49:00,52.5,76.4,App,Active,SOUTH,PartTime,14,88.9,4.18,Morning,1,EV,WEST,2025-11-11 00:21:00,66.3,208147,Active,v2.1,Riverside Hub,Riverside,Warehouse,66,CP0010,O00417,DriverBehaviour,Phone,Medium,2025-01-13 15:33:00,Open,1.0,6.32,,,,,,,113.48333333333333,0.2304664928025364
DL00604,O00294,D064,V111,H07,2025-01-05 17:44:00,2025-01-05 19:37:29,OnTime,20.21,1,0,4.67,17.56,C0486,Parcel,2025-01-05 16:33:00,1,Airport,AIRPORT,Low,82.04,App,0,82.04,50,WEST,Enterprise,2025-01-08 14:49:00,52.5,76.4,App,Active,SOUTH,PartTime,14,88.9,4.18,Morning,1,EV,WEST,2025-11-11 00:21:00,66.3,208147,Active,v2.1,Riverside Hub,Riverside,Warehouse,66,CP0015,O00417,Delay,Chatbot,Low,2025-01-18 15:33:00,Open,4.0,0.0,,,,,,,113.48333333333333,0.2304664928025364
DL00605,O00200,D093,V052,H02,2024-01-26 11:06:00,2024-01-26 15:50:01,OnTime,17.8,0,0,4.59,9.58,C0060,Passenger,2024-01-26 10:09:00,4,Ctr,RiverSide,High,94.52,Unknown,0,94.52,52,Central,Consumer,2024-10-15 00:09:00,85.2,83.5,App,Active,South,PartTime,12,75.2,4.43,Flexible,1,Hybrid,Riverside,2024-11-14 16:11:00,95.4,182486,Active,v1.9,South Link,South,Dispatch,78,,,,,,,,,,,,,,,,284.01666666666665,0.07624900923013984
DL00606,O00012,D075,V112,H04,2024-01-16 13:32:00,2024-01-16 23:32:34,OnTime,13.39,0,0,4.12,13.11,C0567,Business,2024-01-16 12:45:00,12,East,Airport,Medium,135.67,App,0,135.67,74,East,Consumer,2024-02-18 04:31:00,79.7,64.9,App,Active,Airport,FullTime,13,99.0,3.62,Evening,1,EV,South,2024-06-08 07:45:00,94.1,19121,InRepair,v2.1,West Gate,West,Dispatch,69,CP0253,O00012,AppIssue,App,Medium,2024-01-25 12:45:00,Resolved,13.0,22.73,,,,,,,600.5666666666667,0.36123213418219935
DL00607,O00473,D119,V059,H01,2024-09-11 14:41:00,2024-09-11 14:41:00,OnTime,1.35,0,0,4.72,7.33,C0266,Medical,2024-09-11 12:51:00,2,East,Airport,High,40.6,App,1,40.6,47,East,Consumer,2024-09-17 20:47:00,59.0,51.2,App,Active,South,FullTime,5,56.0,3.55,Flexible,1,Hybrid,AIRPORT,2024-03-02 20:36:00,85.2,188332,InRepair,v2.1,North Exchange,North,Dispatch,82,,,,,,,,,,I0015,ProofMissing,2024-09-11 17:48:00,High,Closed,11.5,0.0,0.1
DL00608,O00357,D143,V042,H01,2024-12-28 16:27:00,2024-12-28 16:28:21,OnTime,9.33,2,0,4.24,8.18,C0608,Retail,2024-12-28 15:58:00,2,Central,South,Medium,171.28,Phone,0,171.28,46,WEST,SME,2024-02-23 08:40:00,56.0,63.9,Phone,Active,CENTRAL,FullTime,6,68.5,4.14,Night,1,EV,East,2025-06-21 07:06:00,80.5,215870,InRepair,v1.9,North Exchange,North,Dispatch,82,,,,,,,,,,I0266,VehicleFault,2024-12-28 18:53:00,Medium,Open,4.9,1.35,0.10036243000690344
DL00609,O00934,D062,V053,H01,2024-06-29 06:33:00,2024-06-29 22:14:24,Failed,17.27,3,0,2.25,9.71,C0437,Business,2024-06-29 04:23:00,4,North,East,Medium,80.26,App,0,80.26,51,Airport,Consumer,2025-04-16 19:57:00,50.7,49.3,App,Active,South,FullTime,10,62.4,4.48,Flexible,1,CargoVan,WEST,2024-04-23 20:57:00,73.7,122638,Scheduled,v2.0,North Exchange,North,Dispatch,82,,,,,,,,,,,,,,,,941.4,0.25273452481399095
DL00610,O00259,D055,V050,H05,2025-09-09 11:34:00,2025-09-10 11:09:42,OnTime,20.47,2,0,5.0,11.93,C0122,Retail,2025-09-09 09:55:00,24,South,EAST,High,172.55,App,1,172.55,40,CENTRAL,Consumer,2025-11-04 11:09:00,74.2,49.8,Web,Active,Central,FullTime,15,90.5,5.0,Flexible,1,EV,RiverSide,2024-04-04 05:23:00,96.5,114188,Active,v2.1,Central Core,Central,Control,88,CP0183,O00259,SupportExperience,Chatbot,Medium,2025-09-13 09:55:00,Escalated,4.0,20.4,,,,,,,1415.7,0.5800682672393955
DL00611,O00243,D117,V020,H05,2024-03-08 05:50:00,2024-03-08 09:35:20,OnTime,12.23,1,0,3.99,12.18,C0153,Passenger,2024-03-08 04:19:00,6,South,West,Low,64.73,Phone,0,64.73,49,Ctr,SME,2024-09-10 22:33:00,38.4,51.1,App,Active,north,FullTime,1,71.1,3.93,Flexible,1,Hybrid,Riverside,2024-10-26 11:25:00,82.3,187051,Scheduled,v2.1,Central Core,Central,Control,88,,,,,,,,,,,,,,,,225.33333333333334,0.06049449004116489
DL00612,O00327,D166,V022,H07,2024-12-05 03:28:00,2024-12-05 03:46:56,OnTime,8.47,1,0,4.42,13.57,C0435,Retail,2024-12-05 00:31:00,4,North,north,Low,90.61,API,0,90.61,27,East,Consumer,2025-12-27 14:11:00,47.2,43.9,App,Active,West,PartTime,7,74.6,4.07,Night,1,Hybrid,South,2025-01-28 20:20:00,89.6,44499,Scheduled,v2.1,Riverside Hub,Riverside,Warehouse,66,,,,,,,,,,I0107,BatteryAlert,2024-12-05 05:43:00,Low,Closed,9.7,18.933333333333334,0.10508296898570735
DL00613,O00361,D102,V020,H04,2024-01-16 11:16:00,2024-01-16 11:16:00,OnTime,14.31,2,0,4.93,15.26,C0345,Business,2024-01-16 08:17:00,1,East,South,Low,256.22,App,0,256.22,18,North,Consumer,2025-06-24 14:28:00,93.5,56.9,Web,Active,East,PartTime,10,67.6,4.62,Morning,1,Hybrid,Riverside,2024-10-26 11:25:00,82.3,187051,Scheduled,v2.1,West Gate,West,Dispatch,69,CP0242,O01211,AppIssue,Chatbot,Low,2025-11-18 07:13:00,Open,7.0,2.97,,,,,,,0.0,0.2
DL00614,O00179,D087,V104,H03,2024-07-25 18:39:00,2024-07-26 05:26:49,OnTime,12.03,4,0,3.86,10.54,C0343,Parcel,2024-07-25 18:07:00,12,Central,RiverSide,Medium,52.96,Web,1,52.96,75,Central,Consumer,2025-04-29 18:31:00,58.3,71.3,Web,Active,north,Contract,13,73.3,4.43,Night,1,EV,EAST,2025-06-30 12:21:00,73.9,91441,Active,v2.1,East Dock,East,Warehouse,74,CP0246,O00307,DriverBehaviour,Email,Medium,2025-01-04 22:15:00,Resolved,3.0,15.88,,,,,,,647.8166666666667,0.3739171844238194
DL00615,O00627,D074,V069,H08,2025-04-22 20:08:00,2025-04-23 12:23:08,Delayed,7.97,2,0,4.04,13.12,C0114,Parcel,2025-04-22 19:02:00,6,Central,CENTRAL,Medium,67.07,Web,1,67.07,38,CENTRAL,Consumer,2024-07-01 13:50:00,72.2,45.8,App,Active,Central,FullTime,12,79.5,4.61,Evening,1,Hybrid,CENTRAL,2025-07-20 18:17:00,71.4,187158,Active,v2.1,Midtown Relay,Central,Charging,63,,,,,,,,,,,,,,,,975.1333333333333,0.26179080054204695
DL00616,O01068,D041,V081,H08,2025-04-10 22:22:00,2025-04-11 05:25:01,Delayed,13.75,0,0,2.32,14.94,C0089,Passenger,2025-04-10 21:56:00,2,Riverside,WEST,Low,53.32,App,0,53.32,40,RiverSide,Consumer,2024-01-28 16:19:00,62.7,20.7,App,Active,EAST,PartTime,3,88.2,3.67,Morning,1,EV,West,2024-12-28 08:10:00,86.6,165481,Active,v2.2,Midtown Relay,Central,Charging,63,,,,,,,,,,,,,,,,423.01666666666665,0.11356587660760399
DL00617,O01023,D030,V045,H04,2024-11-04 00:22:00,2024-11-04 03:37:02,OnTime,13.63,0,0,4.33,8.71,C0243,Parcel,2024-11-03 21:41:00,6,Riverside,Ctr,Medium,89.2,Unknown,0,89.2,31,RiverSide,Consumer,2025-06-20 16:36:00,63.0,85.8,Phone,Suspended,CENTRAL,FullTime,7,74.0,4.56,Night,1,EV,EAST,2025-08-10 04:56:00,88.0,190688,Active,v2.2,West Gate,West,Dispatch,69,CP0296,O00041,MissedPickup,Phone,Medium,2024-09-17 13:42:00,Resolved,1.0,6.59,,,,,,,195.03333333333333,0.2523599498862213
DL00618,O01159,D046,V024,H06,2024-07-26 02:15:00,2024-07-26 23:53:29,OnTime,14.66,2,0,4.62,9.48,C0069,Passenger,2024-07-25 23:50:00,24,West,NORTH,Low,47.65,Phone,1,47.65,20,Airport,SME,2025-05-08 20:25:00,74.3,51.2,Phone,Dormant,South,FullTime,5,82.2,4.06,Morning,1,EV,East,2025-05-26 12:28:00,74.9,56967,Active,v2.1,Airport Hub,Airport,Dispatch,71,,,,,,,,,,,,,,,,1298.4833333333333,0.34859949886221264
DL00619,O00589,D146,V070,H08,2024-05-23 06:26:00,2024-05-24 04:08:02,Failed,9.01,0,0,3.44,9.46,C0344,Parcel,2024-05-23 06:12:00,6,Riverside,CENTRAL,High,81.6,Phone,0,81.6,56,CENTRAL,Consumer,2024-01-01 02:25:00,66.5,34.9,App,Active,Airport,Contract,1,75.2,4.36,Morning,1,CargoVan,North,2025-10-24 17:32:00,62.6,39859,InRepair,v2.0,Midtown Relay,Central,Charging,63,,,,,,,,,,,,,,,,1302.0333333333333,0.34955255554703274
DL00620,O00642,D117,V098,H04,2024-06-28 03:31:00,2024-06-28 06:36:27,OnTime,11.79,0,0,5.0,14.82,C0329,Retail,2024-06-28 03:15:00,4,Riverside,Airport,High,24.55,Unknown,0,24.55,38,RiverSide,Consumer,2025-08-06 06:56:00,46.4,64.9,Phone,Active,north,FullTime,1,71.1,3.93,Flexible,1,Diesel,WEST,2025-12-29 15:01:00,69.7,73011,Active,v2.1,West Gate,West,Dispatch,69,,,,,,,,,,,,,,,,185.45,0.04978714428165989
DL00621,O00838,D044,V110,H07,2025-01-25 00:38:00,2025-01-25 03:06:47,OnTime,7.52,1,0,5.0,14.56,C0549,Passenger,2025-01-25 00:04:00,6,Ctr,Central,Low,48.73,Web,0,48.73,54,Airport,Consumer,2025-06-27 01:40:00,42.2,72.5,App,Active,AIRPORT,FullTime,11,79.4,4.05,Night,1,EV,East,2025-03-22 01:17:00,85.1,63717,Active,v2.1,Riverside Hub,Riverside,Warehouse,66,CP0044,O00838,MissedPickup,Email,High,2025-01-28 00:04:00,Resolved,11.0,25.0,,,,,,,148.78333333333333,0.23994336631638158
DL00621,O00838,D044,V110,H07,2025-01-25 00:38:00,2025-01-25 03:06:47,OnTime,7.52,1,0,5.0,14.56,C0549,Passenger,2025-01-25 00:04:00,6,Ctr,Central,Low,48.73,Web,0,48.73,54,Airport,Consumer,2025-06-27 01:40:00,42.2,72.5,App,Active,AIRPORT,FullTime,11,79.4,4.05,Night,1,EV,East,2025-03-22 01:17:00,85.1,63717,Active,v2.1,Riverside Hub,Riverside,Warehouse,66,CP0137,O00838,DriverBehaviour,App,Medium,2025-02-04 00:04:00,Resolved,1.0,14.08,,,,,,,148.78333333333333,0.23994336631638158
DL00622,O00939,D036,V097,H04,2025-01-24 02:51:00,2025-01-24 11:54:04,OnTime,12.19,1,0,5.0,10.0,C0085,Medical,2025-01-24 00:14:00,12,South,SOUTH,Critical,91.71,App,1,91.71,76,AIRPORT,Consumer,2025-05-05 22:10:00,45.0,26.0,App,Active,Airport,PartTime,9,79.3,4.69,Morning,1,EV,Ctr,2024-11-12 12:56:00,92.1,18680,Active,v2.1,West Gate,West,Dispatch,69,,,,,,,,,,,,,,,,543.0666666666667,0.14579530055483111
DL00623,O00751,D166,V120,H03,2024-06-26 03:25:00,2024-06-26 07:03:25,OnTime,9.76,2,0,3.82,11.28,C0282,Business,2024-06-26 00:51:00,4,North,West,Medium,152.61,Phone,0,152.61,29,RiverSide,Consumer,2024-04-02 04:47:00,71.4,75.6,Web,Active,West,PartTime,7,74.6,4.07,Night,1,EV,CENTRAL,2025-05-02 16:13:00,73.6,192246,Active,v2.0,East Dock,East,Warehouse,74,CP0036,O00751,Delay,App,Medium,2024-07-08 00:51:00,AwaitingCustomer,2.0,42.3,,,,,,,218.41666666666666,0.258637595561351
DL00623,O00751,D166,V120,H03,2024-06-26 03:25:00,2024-06-26 07:03:25,OnTime,9.76,2,0,3.82,11.28,C0282,Business,2024-06-26 00:51:00,4,North,West,Medium,152.61,Phone,0,152.61,29,RiverSide,Consumer,2024-04-02 04:47:00,71.4,75.6,Web,Active,West,PartTime,7,74.6,4.07,Night,1,EV,CENTRAL,2025-05-02 16:13:00,73.6,192246,Active,v2.0,East Dock,East,Warehouse,74,CP0097,O01227,DriverBehaviour,App,Medium,2024-11-07 10:32:00,Escalated,15.0,27.94,,,,,,,218.41666666666666,0.258637595561351
DL00623,O00751,D166,V120,H03,2024-06-26 03:25:00,2024-06-26 07:03:25,OnTime,9.76,2,0,3.82,11.28,C0282,Business,2024-06-26 00:51:00,4,North,West,Medium,152.61,Phone,0,152.61,29,RiverSide,Consumer,2024-04-02 04:47:00,71.4,75.6,Web,Active,West,PartTime,7,74.6,4.07,Night,1,EV,CENTRAL,2025-05-02 16:13:00,73.6,192246,Active,v2.0,East Dock,East,Warehouse,74,CP0222,O00751,Delay,Email,Low,2024-07-01 00:51:00,Resolved,4.0,4.39,,,,,,,218.41666666666666,0.258637595561351
DL00624,O00486,D110,V098,H02,2024-08-12 17:01:00,2024-08-12 18:38:04,OnTime,19.21,0,0,4.04,15.84,C0316,Retail,2024-08-12 14:18:00,2,Central,North,High,50.89,App,0,50.89,32,North,Consumer,2025-10-30 08:25:00,66.7,59.5,App,Active,RiverSide,Contract,7,40.6,4.1,Morning,1,Diesel,WEST,2025-12-29 15:01:00,69.7,73011,Active,v2.1,South Link,South,Dispatch,78,,,,,,,,,,,,,,,,97.06666666666666,0.02605916494080949
DL00625,O00980,D098,V022,H04,2024-11-25 23:32:00,2024-11-26 15:30:09,Delayed,19.05,1,1,1.83,20.54,C0545,Parcel,2024-11-25 23:02:00,4,West,Riverside,Medium,510.06,App,0,510.06,18,SOUTH,Consumer,2024-07-05 12:10:00,66.9,72.4,App,Active,SOUTH,Contract,3,70.9,4.29,Morning,1,Hybrid,South,2025-01-28 20:20:00,89.6,44499,Scheduled,v2.1,West Gate,West,Dispatch,69,CP0014,O00980,Billing,Chatbot,Medium,2024-11-30 23:02:00,Resolved,14.0,7.08,,,,,,,958.15,0.45723134156631123
DL00625,O00980,D098,V022,H04,2024-11-25 23:32:00,2024-11-26 15:30:09,Delayed,19.05,1,1,1.83,20.54,C0545,Parcel,2024-11-25 23:02:00,4,West,Riverside,Medium,510.06,App,0,510.06,18,SOUTH,Consumer,2024-07-05 12:10:00,66.9,72.4,App,Active,SOUTH,Contract,3,70.9,4.29,Morning,1,Hybrid,South,2025-01-28 20:20:00,89.6,44499,Scheduled,v2.1,West Gate,West,Dispatch,69,CP0061,O00980,DriverBehaviour,Phone,Medium,2024-12-07 23:02:00,AwaitingCustomer,11.0,52.16,,,,,,,958.15,0.45723134156631123
DL00625,O00980,D098,V022,H04,2024-11-25 23:32:00,2024-11-26 15:30:09,Delayed,19.05,1,1,1.83,20.54,C0545,Parcel,2024-11-25 23:02:00,4,West,Riverside,Medium,510.06,App,0,510.06,18,SOUTH,Consumer,2024-07-05 12:10:00,66.9,72.4,App,Active,SOUTH,Contract,3,70.9,4.29,Morning,1,Hybrid,South,2025-01-28 20:20:00,89.6,44499,Scheduled,v2.1,West Gate,West,Dispatch,69,CP0259,O00959,AppIssue,App,Medium,2024-08-13 18:39:00,AwaitingCustomer,12.0,14.36,,,,,,,958.15,0.45723134156631123
DL00626,O00088,D082,V085,H05,2024-06-14 11:04:00,2024-06-15 12:38:34,OnTime,18.51,1,0,4.57,17.13,C0157,Medical,2024-06-14 10:28:00,24,Riverside,East,Low,101.67,App,0,101.67,50,CENTRAL,Consumer,2025-03-28 10:04:00,67.9,46.8,App,Active,WEST,PartTime,14,74.1,4.63,Evening,1,CargoVan,SOUTH,2025-09-30 12:01:00,87.3,145652,Active,v2.1,Central Core,Central,Control,88,CP0013,O00008,MissedPickup,Phone,Medium,2024-04-08 17:54:00,Resolved,8.0,15.77,,,,,,,1534.5666666666666,0.611980005625016
DL00626,O00088,D082,V085,H05,2024-06-14 11:04:00,2024-06-15 12:38:34,OnTime,18.51,1,0,4.57,17.13,C0157,Medical,2024-06-14 10:28:00,24,Riverside,East,Low,101.67,App,0,101.67,50,CENTRAL,Consumer,2025-03-28 10:04:00,67.9,46.8,App,Active,WEST,PartTime,14,74.1,4.63,Evening,1,CargoVan,SOUTH,2025-09-30 12:01:00,87.3,145652,Active,v2.1,Central Core,Central,Control,88,CP0052,O00115,SupportExperience,App,Low,2024-02-25 06:31:00,Escalated,3.0,0.0,,,,,,,1534.5666666666666,0.611980005625016
DL00627,O00695,D142,V108,H06,2024-03-19 10:09:00,2024-03-19 13:51:55,OnTime,10.41,0,0,4.25,17.46,C0006,Passenger,2024-03-19 08:25:00,6,South,EAST,Low,92.36,App,0,92.36,41,WEST,Consumer,2024-03-29 13:26:00,39.9,43.3,Web,Active,AIRPORT,FullTime,12,98.7,4.23,Night,1,Diesel,AIRPORT,2025-01-31 06:29:00,54.6,141290,InRepair,v1.9,Airport Hub,Airport,Dispatch,71,,,,,,,,,,I0112,BatteryAlert,2024-03-19 13:29:00,High,Open,1.7,222.91666666666666,0.15984569558436246
DL00628,O00166,D115,V095,H03,2025-05-30 18:43:00,2025-05-31 00:40:46,Delayed,10.81,1,0,4.06,11.58,C0517,Passenger,2025-05-30 17:32:00,4,East,South,Medium,76.66,App,0,76.66,66,RiverSide,Consumer,2025-01-11 14:32:00,38.5,65.7,App,Active,South,FullTime,11,69.5,4.77,Morning,1,CargoVan,Riverside,2025-11-24 12:43:00,79.0,104553,InRepair,v2.0,East Dock,East,Warehouse,74,CP0189,O00166,Delay,Chatbot,Medium,2025-06-08 17:32:00,Resolved,9.0,19.84,,,,,,,357.76666666666665,0.2960484262739383
DL00628,O00166,D115,V095,H03,2025-05-30 18:43:00,2025-05-31 00:40:46,Delayed,10.81,1,0,4.06,11.58,C0517,Passenger,2025-05-30 17:32:00,4,East,South,Medium,76.66,App,0,76.66,66,RiverSide,Consumer,2025-01-11 14:32:00,38.5,65.7,App,Active,South,FullTime,11,69.5,4.77,Morning,1,CargoVan,Riverside,2025-11-24 12:43:00,79.0,104553,InRepair,v2.0,East Dock,East,Warehouse,74,CP0315,O00645,MissedPickup,Chatbot,High,2024-12-28 21:06:00,Resolved,14.0,58.16,,,,,,,357.76666666666665,0.2960484262739383
DL00629,O00987,D057,V031,H08,2024-05-23 08:59:00,2024-05-24 06:48:42,OnTime,14.0,1,0,3.96,7.1,C0612,Retail,2024-05-23 06:19:00,24,West,Ctr,High,115.17,App,0,115.17,53,CENTRAL,Consumer,2024-08-10 02:56:00,82.3,74.0,App,Active,WEST,FullTime,6,75.0,4.25,Morning,1,EV,East,2024-07-28 13:57:00,89.3,193526,Active,v1.9,Midtown Relay,Central,Charging,63,CP0193,O00467,Delay,Phone,Medium,2024-10-13 16:16:00,AwaitingCustomer,1.0,15.83,I0097,CustomerNoShow,2024-05-23 09:17:00,Medium,Closed,0.2,1309.7,0.6516108000306818
DL00630,O00342,D153,V004,H08,2025-11-13 00:22:00,2025-11-13 04:27:35,OnTime,13.33,0,0,3.97,5.52,C0643,Passenger,2025-11-12 22:25:00,6,North,SOUTH,Low,187.9,Web,0,187.9,33,North,Consumer,2024-04-10 20:13:00,73.6,60.0,Web,Active,EAST,FullTime,8,82.3,3.83,Evening,1,Hybrid,RiverSide,2024-06-07 13:21:00,78.05,36310,Active,v2.2,Midtown Relay,Central,Charging,63,,,,,,,,,,,,,,,,245.58333333333334,0.06593094014471632
DL00631,O01083,D124,V090,H01,2025-05-05 10:46:00,2025-05-06 00:19:38,Delayed,13.35,1,0,2.82,10.41,C0156,Retail,2025-05-05 08:21:00,12,East,South,Low,29.43,Phone,0,29.43,26,EAST,SME,2025-03-02 03:25:00,59.6,32.3,Web,Active,north,FullTime,4,70.6,3.78,Night,1,Hybrid,WEST,2024-08-16 01:10:00,93.8,98472,InRepair,v2.0,North Exchange,North,Dispatch,82,,,,,,,,,,,,,,,,813.6333333333333,0.2184334330495257
DL00632,O00498,D076,V084,H07,2024-10-28 08:11:00,2024-10-28 19:29:17,Delayed,13.26,0,0,1.74,14.75,C0081,Retail,2024-10-28 06:34:00,4,South,Ctr,Medium,68.95,Web,0,68.95,42,SOUTH,Consumer,2025-05-14 14:30:00,44.8,69.0,Phone,Active,East,FullTime,15,61.6,3.88,Morning,1,CargoVan,Riverside,2024-12-23 06:28:00,47.6,53872,InRepair,v2.1,Riverside Hub,Riverside,Warehouse,66,,,,,,,,,,,,,,,,678.2833333333333,0.1820964690240597
DL00633,O00272,D127,V047,H05,2024-12-11 06:48:00,2024-12-12 05:20:32,OnTime,11.86,2,0,4.06,13.31,C0647,Retail,2024-12-11 05:03:00,24,Riverside,CENTRAL,Medium,55.63,App,0,55.63,42,East,Consumer,2024-10-16 01:45:00,59.6,76.1,App,Active,CENTRAL,FullTime,10,61.5,4.19,Morning,1,EV,Ctr,2025-02-15 14:49:00,93.7,134347,Scheduled,v2.2,Central Core,Central,Control,88,CP0084,O00272,DriverBehaviour,Chatbot,Medium,2024-12-16 05:03:00,Resolved,9.0,27.67,I0055,RouteDeviation,2024-12-11 06:59:00,High,Open,21.5,1352.5333333333333,0.6631101224719388
DL00633,O00272,D127,V047,H05,2024-12-11 06:48:00,2024-12-12 05:20:32,OnTime,11.86,2,0,4.06,13.31,C0647,Retail,2024-12-11 05:03:00,24,Riverside,CENTRAL,Medium,55.63,App,0,55.63,42,East,Consumer,2024-10-16 01:45:00,59.6,76.1,App,Active,CENTRAL,FullTime,10,61.5,4.19,Morning,1,EV,Ctr,2025-02-15 14:49:00,93.7,134347,Scheduled,v2.2,Central Core,Central,Control,88,CP0125,O01036,AppIssue,App,Low,2024-03-06 19:43:00,Resolved,2.0,3.4,I0055,RouteDeviation,2024-12-11 06:59:00,High,Open,21.5,1352.5333333333333,0.6631101224719388
DL00634,O00245,D077,V032,H02,2025-08-08 19:33:00,2025-08-09 05:46:51,Delayed,11.96,1,0,2.3,9.41,C0096,Parcel,2025-08-08 17:42:00,4,South,South,Low,21.06,App,1,21.06,73,WEST,Consumer,2024-07-18 07:52:00,31.8,58.2,Unknown,Active,South,FullTime,8,64.9,3.68,Morning,1,CargoVan,NORTH,2024-01-11 00:03:00,74.1,102207,Active,v1.9,South Link,South,Dispatch,78,CP0006,O00147,Delay,App,Medium,2024-07-22 07:43:00,Resolved,9.0,18.51,I0006,CustomerNoShow,2025-08-08 21:26:00,High,PendingVendor,19.9,613.85,0.4647982664723479
DL00635,O00516,D053,V062,H06,2024-06-08 22:52:00,2024-06-09 07:32:45,Failed,13.35,1,0,3.18,14.1,C0473,Passenger,2024-06-08 20:18:00,2,South,East,Medium,117.13,App,0,117.13,72,AIRPORT,Consumer,2025-07-17 04:40:00,39.8,78.2,Web,Active,West,FullTime,5,83.3,3.8,Morning,1,Hybrid,North,2024-02-13 22:26:00,89.9,113343,Active,v2.0,Airport Hub,Airport,Dispatch,71,,,,,,,,,,,,,,,,520.75,0.13980401932960035
DL00636,O00880,D054,V104,H04,2024-08-24 19:54:00,2024-08-25 19:15:28,OnTime,10.04,2,0,3.89,13.35,C0020,Parcel,2024-08-24 17:56:00,24,South,North,Low,51.19,App,1,51.19,67,North,SME,2025-07-14 22:04:00,55.5,60.8,App,Active,WEST,FullTime,3,80.1,4.32,Morning,1,EV,EAST,2025-06-30 12:21:00,73.9,91441,Active,v2.1,West Gate,West,Dispatch,69,CP0171,O00880,AppIssue,Phone,Medium,2024-08-30 17:56:00,Escalated,14.0,18.37,I0009,CustomerNoShow,2024-08-24 22:28:00,Medium,Closed,15.8,1401.4666666666667,0.6762470916110557
DL00637,O01069,D011,V046,H08,2025-08-25 03:45:00,2025-08-25 12:09:57,OnTime,7.12,0,0,3.8,8.9,C0219,Passenger,2025-08-25 01:12:00,12,Central,north,High,18.2,App,1,18.2,29,Ctr,Consumer,2025-12-10 09:02:00,74.6,85.7,Web,Active,East,FullTime,3,89.4,3.85,Night,1,EV,north,2024-07-11 13:31:00,95.8,101425,Active,v1.9,Midtown Relay,Central,Charging,63,,,,,,,,,,,,,,,,504.95,0.13556224591547134
DL00638,O00749,D091,V045,H05,2025-08-14 20:13:00,2025-08-15 07:31:38,Delayed,14.19,0,0,4.22,10.35,C0196,Retail,2025-08-14 17:45:00,6,East,RiverSide,Low,47.61,App,0,47.61,72,WEST,Enterprise,2024-07-25 09:40:00,52.0,51.1,Web,Active,Riverside,FullTime,12,68.0,4.46,Night,1,EV,EAST,2025-08-10 04:56:00,88.0,190688,Active,v2.2,Central Core,Central,Control,88,,,,,,,,,,,,,,,,678.6333333333333,0.1821904323591828
DL00639,O00090,D053,V073,H07,2024-10-23 06:26:00,2024-10-23 09:29:56,OnTime,9.72,0,0,4.45,16.68,C0490,Business,2024-10-23 05:35:00,4,Riverside,SOUTH,Medium,86.48,App,0,86.48,78,Central,Consumer,2025-08-09 19:59:00,44.0,48.3,Web,Active,West,FullTime,5,83.3,3.8,Morning,1,Hybrid,AIRPORT,2024-05-28 05:33:00,78.05,191353,Active,v2.1,Riverside Hub,Riverside,Warehouse,66,CP0060,O00869,MissedPickup,App,Low,2024-03-05 05:39:00,Resolved,4.0,0.0,,,,,,,183.93333333333334,0.24937996982945976
